SITE_ID,DATE,AMZO,AU,BF,BO,BR,BRA,CAL,CC,CF,CG,CO,COF,CP,CRYP,CYOS,CZ,DL,DP,DU,EA,EC,EGME,ER,FASP,FB,FG,FR,FTHR,GR,GS,GYSP,HAGL,IR,LAFA,LI,LS,LX,NANDERSON,NEO,PHSE,PHTO,PL,POLA,PRSP,PTCA,R,RAT,SAFU,SAHO,SAMU,SCCA,STIN,TALE,UV
SCTW_3,2007,0,0,0,0,0,3.05,0,2.1125,0,0,0,2.8125,0,0,0,0,0,0,0,13.3529166666667,9.4875,0,0,0,0.4125,0,0,0,0,0,0,0,0,0,0,14.7,0,0,0,0,0,0,0,0,0,3.05,5.025,0,0,0,0,0,0,0
SCTW_3,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.2120833333333,5.775,0,0,0,0.4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635125,3.05,0,0,0,0,0,0,0,0
SCTW_3,2009,0,0,0,0,0,0,2.525,0,0,0,0,0,0,0,0,0,0,0,0,36.0225,2.8875,0,0,0,0,0,0,0,0,0,0,0,0,0.47075,0,0,0,0,0,0,0,0,0,0,0,1.525,0,0,0,0,0,0,0,0
SCTW_3,2010,0,0,0,0,0,0,2.525,2.1125,0.875,1.675,0,0,0,0,0,0,0,0,0,34.7108333333333,4.125,0,0,0,0,0,0,0,0,0,0,0,0,1.883,0,2.45,0,0,0,0,0,0,0,0,0,15.25,1.675,0,0,0,0,0,0,0
SCTW_3,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.50975,3.7125,0,0,0,0,0,1,0,0,0,0,0,0,0.6975,0,0,0,0,0,0,0,0,0,0,0,16.775,0,0,0,0,0,0,0,0
SCTW_3,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.990583,4.125,0,0,0,0,0,0,0,0,0,0,0,0,0.465,0,0,0,0.875,0,0,0,0,0,0,0,12.2,3.35,0,0,0,0,0,0,0
SCTW_3,2013,0,0,0,0,1.55,0,0,2.1125,0,0,0,0,0,0,0,0,0,0,0,19.17925,2.0625,0.06166667,0,0,0,0,0,0,0,0,0,0,0,0.50375,0,0,0,0,0,0,0,0,0,0,0,27.45,0,0,0,0,0,0,0,0
SCTW_3,2014,0,0,0,0,0,0,0,0,0,0,0,2.8125,0,0,0,0,0,0,0,21.01313,0.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.55,0,0,0,0,0,0,0,0
SCTW_3,2015,0,0,0,0,0,1.525,0,2.1125,0,0,0,5.625,8.1,0,0,0,0,1.35,0,2.51,1.65,0,0,0,0.4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.525,18.425,0,0.46,1.433333,0,0,0,1.35
SCTW_3,2016,0,0,0,0,0,0,0,0,0,0,0,2.8125,4.05,0,0,0,0,16.2,0,9.203333,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.675,2.5125,0,0,9.069167,0,0,4.05,0
SCTW_3,2017,0,0,0,2.525,0,0,2.525,0,0,0,0,0,0,0,0,0,0,4.05,0,0.52325,2.475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8375,0,0,1.433333,0,0,0,0
