SITE_ID,DATE,SP_CODE,VALUE
AQUE_3,2006,FR,0
AQUE_3,2006,FTHR,0
AQUE_3,2006,GR,0
AQUE_3,2006,GS,2.8125
AQUE_3,2006,GYSP,0
AQUE_3,2006,HAGL,0
AQUE_3,2006,IR,0
AQUE_3,2006,LAFA,0
AQUE_3,2006,LI,0
AQUE_3,2006,LS,0
AQUE_3,2006,LX,0
AQUE_3,2006,NANDERSON,0
AQUE_3,2006,NEO,0
AQUE_3,2006,PHSE,0
AQUE_3,2006,PL,0
AQUE_3,2006,POLA,0
AQUE_3,2006,PRSP,0
AQUE_3,2006,PTCA,15.963125
AQUE_3,2006,R,3.05
AQUE_3,2006,RAT,1.675
AQUE_3,2006,SAFU,0
AQUE_3,2006,SAHO,0
AQUE_3,2006,SAMU,0
AQUE_3,2006,SCCA,0
AQUE_3,2006,STIN,0
AQUE_3,2006,TALE,0
AQUE_3,2006,UV,0
AQUE_4,2006,AMZO,0
AQUE_4,2006,AU,0
AQUE_4,2006,BF,0
AQUE_4,2006,BO,2.525
AQUE_4,2006,BR,1.55
AQUE_4,2006,BRA,0
AQUE_4,2006,CAL,0
AQUE_4,2006,CC,6.3375
AQUE_4,2006,CF,0
AQUE_4,2006,CG,0
AQUE_4,2006,CO,0
AQUE_4,2006,COF,0
AQUE_4,2006,CP,0
AQUE_4,2006,CRYP,0
AQUE_4,2006,CYOS,0.4235
AQUE_4,2006,CZ,0
AQUE_4,2006,DL,0
AQUE_4,2006,DP,0
AQUE_4,2006,DU,0
AQUE_4,2006,EA,0
AQUE_4,2006,EC,0
AQUE_4,2006,EGME,0
AQUE_4,2006,ER,0
AQUE_4,2006,FB,0
AQUE_4,2006,FG,0
AQUE_4,2006,FR,0
AQUE_4,2006,FTHR,0
AQUE_4,2006,GR,0
AQUE_4,2006,GS,0
AQUE_4,2006,GYSP,0
AQUE_4,2006,HAGL,0
AQUE_4,2006,IR,0
AQUE_4,2006,LAFA,0
AQUE_4,2006,LI,0
AQUE_4,2006,LS,0
AQUE_4,2006,LX,0
AQUE_4,2006,NANDERSON,0
AQUE_4,2006,NEO,0
AQUE_4,2006,PHSE,0
AQUE_4,2006,PL,0
AQUE_4,2006,POLA,0
AQUE_4,2006,PRSP,0
AQUE_4,2006,PTCA,37.472375
AQUE_4,2006,R,9.15
AQUE_4,2006,RAT,0
AQUE_4,2006,SAFU,0
AQUE_4,2006,SAHO,0
AQUE_4,2006,SAMU,0
AQUE_4,2006,SCCA,0
AQUE_4,2006,STIN,0
AQUE_4,2006,TALE,0
AQUE_4,2006,UV,0
AQUE_5,2006,AMZO,0
AQUE_5,2006,AU,0
AQUE_5,2006,BF,0
AQUE_5,2006,BO,0
AQUE_5,2006,BR,0
AQUE_5,2006,BRA,0
AQUE_5,2006,CAL,0
AQUE_5,2006,CC,0
AQUE_5,2006,CF,0
AQUE_5,2006,CG,0
AQUE_5,2006,CO,0
AQUE_5,2006,COF,0
AQUE_5,2006,CP,0
AQUE_5,2006,CRYP,0
AQUE_5,2006,CYOS,0
AQUE_5,2006,CZ,0
AQUE_5,2006,DL,0
AQUE_5,2006,DP,0
AQUE_5,2006,DU,0
AQUE_5,2006,EA,0
AQUE_5,2006,EC,0
AQUE_5,2006,EGME,0
AQUE_5,2006,ER,0
AQUE_5,2006,FB,0
AQUE_5,2006,FG,0
AQUE_5,2006,FR,0
AQUE_5,2006,FTHR,0
AQUE_5,2006,GR,0
AQUE_5,2006,GS,0
AQUE_5,2006,GYSP,0
AQUE_5,2006,HAGL,0
AQUE_5,2006,IR,0
AQUE_5,2006,LAFA,0
AQUE_5,2006,LI,0
AQUE_5,2006,LS,0
AQUE_5,2006,LX,0
AQUE_5,2006,NANDERSON,0
AQUE_5,2006,NEO,0
AQUE_5,2006,PHSE,0
AQUE_5,2006,PL,0
AQUE_5,2006,POLA,0
AQUE_5,2006,PRSP,0
AQUE_5,2006,PTCA,0
AQUE_5,2006,R,1.525
AQUE_5,2006,RAT,0
AQUE_5,2006,SAFU,0
AQUE_5,2006,SAHO,0
AQUE_5,2006,SAMU,0
AQUE_5,2006,SCCA,0
AQUE_5,2006,STIN,0
AQUE_5,2006,TALE,0
AQUE_5,2006,UV,0
ABUR_1,2006,AMZO,0
ABUR_1,2006,AU,0
ABUR_1,2006,BF,4.85
ABUR_1,2006,BO,0
ABUR_1,2006,BR,0
ABUR_1,2006,BRA,0
ABUR_1,2006,CAL,0
ABUR_1,2006,CC,2.1125
ABUR_1,2006,CF,0
ABUR_1,2006,CG,0
ABUR_1,2006,CO,0
ABUR_1,2006,COF,0
ABUR_1,2006,CP,0
ABUR_1,2006,CRYP,0
ABUR_1,2006,CYOS,0.63525
ABUR_1,2006,CZ,2.1125
ABUR_1,2006,DL,13.05
ABUR_1,2006,DP,0
ABUR_1,2006,DU,0
ABUR_1,2006,EA,0
ABUR_1,2006,EC,0
ABUR_1,2006,EGME,0
ABUR_1,2006,ER,0
ABUR_1,2006,FB,0
ABUR_1,2006,FG,0
ABUR_1,2006,FR,0
ABUR_1,2006,FTHR,0
ABUR_1,2006,GR,0
ABUR_1,2006,GS,8.4375
ABUR_1,2006,GYSP,0
ABUR_1,2006,HAGL,0
ABUR_1,2006,IR,0
ABUR_1,2006,LAFA,0
ABUR_1,2006,LI,0
ABUR_1,2006,LS,0
ABUR_1,2006,LX,0
ABUR_1,2006,NANDERSON,0
ABUR_1,2006,NEO,0
ABUR_1,2006,PHSE,0
ABUR_1,2006,PL,0
ABUR_1,2006,POLA,0
ABUR_1,2006,PRSP,0
ABUR_1,2006,PTCA,55.255875
ABUR_1,2006,R,1.525
ABUR_1,2006,RAT,0
ABUR_1,2006,SAFU,0
ABUR_1,2006,SAHO,0
ABUR_1,2006,SAMU,0
ABUR_1,2006,SCCA,0
ABUR_1,2006,STIN,0
ABUR_1,2006,TALE,0
ABUR_1,2006,UV,0
ABUR_2,2006,AMZO,0
ABUR_2,2006,AU,0
ABUR_2,2006,BF,9.7
ABUR_2,2006,BO,0
ABUR_2,2006,BR,0
ABUR_2,2006,BRA,3.05
ABUR_2,2006,CAL,0
ABUR_2,2006,CC,33.8
ABUR_2,2006,CF,0
ABUR_2,2006,CG,0
ABUR_2,2006,CO,15.975
ABUR_2,2006,COF,0
ABUR_2,2006,CP,0
ABUR_2,2006,CRYP,0
ABUR_2,2006,CYOS,0.21175
ABUR_2,2006,CZ,0
ABUR_2,2006,DL,42.4125
ABUR_2,2006,DP,0
ABUR_2,2006,DU,0
ABUR_2,2006,EA,0
ABUR_2,2006,EC,0.4125
ABUR_2,2006,EGME,6.397
ABUR_2,2006,ER,0
ABUR_2,2006,FB,0
ABUR_2,2006,FG,0
ABUR_2,2006,FR,2
ABUR_2,2006,FTHR,0
ABUR_2,2006,GR,0
ABUR_2,2006,GS,78.75
ABUR_2,2006,GYSP,0
ABUR_2,2006,HAGL,0
ABUR_2,2006,IR,0
ABUR_2,2006,LAFA,0
ABUR_2,2006,LI,5.325
ABUR_2,2006,LS,0
ABUR_2,2006,LX,17.15
ABUR_2,2006,NANDERSON,0
ABUR_2,2006,NEO,2.8125
ABUR_2,2006,PHSE,0
ABUR_2,2006,PL,14.7875
ABUR_2,2006,POLA,0
ABUR_2,2006,PRSP,0
ABUR_2,2006,PTCA,0.720125
ABUR_2,2006,R,27.45
ABUR_2,2006,RAT,0.8375
ABUR_2,2006,SAFU,4.375
ABUR_2,2006,SAHO,0
ABUR_2,2006,SAMU,0
ABUR_2,2006,SCCA,0
ABUR_2,2006,STIN,3.05
ABUR_2,2006,TALE,0
ABUR_2,2006,UV,8.1
MOHK_1,2006,AMZO,0
MOHK_1,2006,AU,0
MOHK_1,2006,BF,0
MOHK_1,2006,BO,2.525
MOHK_1,2006,BR,3.1
MOHK_1,2006,BRA,0
MOHK_1,2006,CAL,0
MOHK_1,2006,CC,21.125
MOHK_1,2006,CF,0
MOHK_1,2006,CG,0
MOHK_1,2006,CO,29.2875
MOHK_1,2006,COF,0
MOHK_1,2006,CP,0
MOHK_1,2006,CRYP,0
MOHK_1,2006,CYOS,25.1165
MOHK_1,2006,CZ,0
MOHK_1,2006,DL,0
MOHK_1,2006,DP,1.35
MOHK_1,2006,DU,0
MOHK_1,2006,EA,0
MOHK_1,2006,EC,1.2375
MOHK_1,2006,EGME,1.84591666666667
MOHK_1,2006,ER,0
MOHK_1,2006,FB,1.2375
MOHK_1,2006,FG,0
MOHK_1,2006,FR,0
MOHK_1,2006,FTHR,0
MOHK_1,2006,GR,2.8125
MOHK_1,2006,GS,0
MOHK_1,2006,GYSP,0
MOHK_1,2006,HAGL,0
MOHK_1,2006,IR,0
MOHK_1,2006,LAFA,0
MOHK_1,2006,LI,0
MOHK_1,2006,LS,0
MOHK_1,2006,LX,0
MOHK_1,2006,NANDERSON,0
MOHK_1,2006,NEO,0
MOHK_1,2006,PHSE,0
MOHK_1,2006,PL,0
MOHK_1,2006,POLA,0
MOHK_1,2006,PRSP,0
MOHK_1,2006,PTCA,153.0915
MOHK_1,2006,R,18.3
MOHK_1,2006,RAT,23.45
MOHK_1,2006,SAFU,0
MOHK_1,2006,SAHO,0
MOHK_1,2006,SAMU,0
MOHK_1,2006,SCCA,0
MOHK_1,2006,STIN,0
MOHK_1,2006,TALE,0
MOHK_1,2006,UV,0
MOHK_2,2006,AMZO,0
MOHK_2,2006,AU,0
MOHK_2,2006,BF,0
MOHK_2,2006,BO,2.525
MOHK_2,2006,BR,0
MOHK_2,2006,BRA,1.525
MOHK_2,2006,CAL,0
MOHK_2,2006,CC,48.5875
MOHK_2,2006,CF,0
MOHK_2,2006,CG,0
MOHK_2,2006,CO,21.3
MOHK_2,2006,COF,0
MOHK_2,2006,CP,0
MOHK_2,2006,CRYP,0
MOHK_2,2006,CYOS,6.18408333333333
MOHK_2,2006,CZ,0
MOHK_2,2006,DL,0
MOHK_2,2006,DP,0
MOHK_2,2006,DU,0
MOHK_2,2006,EA,0
MOHK_2,2006,EC,0.4125
MOHK_2,2006,EGME,6.397
MOHK_2,2006,ER,0
MOHK_2,2006,FB,0
MOHK_2,2006,FG,0
MOHK_2,2006,FR,3
MOHK_2,2006,FTHR,0
MOHK_2,2006,GR,2.8125
MOHK_2,2006,GS,5.625
MOHK_2,2006,GYSP,0
MOHK_2,2006,HAGL,0
MOHK_2,2006,IR,0
MOHK_2,2006,LAFA,0
MOHK_2,2006,LI,0
MOHK_2,2006,LS,0
MOHK_2,2006,LX,0
MOHK_2,2006,NANDERSON,0
MOHK_2,2006,NEO,0
MOHK_2,2006,PHSE,0
MOHK_2,2006,PL,0
MOHK_2,2006,POLA,0
MOHK_2,2006,PRSP,0
MOHK_2,2006,PTCA,249.802625
MOHK_2,2006,R,42.7
MOHK_2,2006,RAT,11.725
MOHK_2,2006,SAFU,0
MOHK_2,2006,SAHO,0
MOHK_2,2006,SAMU,0
MOHK_2,2006,SCCA,0
MOHK_2,2006,STIN,0
MOHK_2,2006,TALE,0
MOHK_2,2006,UV,0
GOLB_1,2007,AMZO,0
GOLB_1,2007,AU,0
GOLB_1,2007,BF,0
GOLB_1,2007,BO,0
GOLB_1,2007,BR,0
GOLB_1,2007,BRA,0
GOLB_1,2007,CAL,0
GOLB_1,2007,CC,2.1125
GOLB_1,2007,CF,0
GOLB_1,2007,CG,0
GOLB_1,2007,CO,0
GOLB_1,2007,COF,0
GOLB_1,2007,CP,0
GOLB_1,2007,CRYP,0
GOLB_1,2007,CYOS,1.48225
GOLB_1,2007,CZ,0
GOLB_1,2007,DL,42.4125
GOLB_1,2007,DP,0
GOLB_1,2007,DU,0
GOLB_1,2007,EA,0
GOLB_1,2007,EC,0
GOLB_1,2007,EGME,33.58425
GOLB_1,2007,ER,0
GOLB_1,2007,FB,0
GOLB_1,2007,FG,0
GOLB_1,2007,FR,0
GOLB_1,2007,FTHR,0
GOLB_1,2007,GR,0
GOLB_1,2007,GS,0
GOLB_1,2007,GYSP,0
GOLB_1,2007,HAGL,0
GOLB_1,2007,IR,0
GOLB_1,2007,LAFA,0
GOLB_1,2007,LI,0
GOLB_1,2007,LS,0
GOLB_1,2007,LX,0
GOLB_1,2007,NANDERSON,0
GOLB_1,2007,NEO,0
GOLB_1,2007,PHSE,0
GOLB_1,2007,PL,0
GOLB_1,2007,POLA,0
GOLB_1,2007,PRSP,0
GOLB_1,2007,PTCA,15.878125
GOLB_1,2007,R,1.525
GOLB_1,2007,RAT,0
GOLB_1,2007,SAFU,0
GOLB_1,2007,SAHO,0
GOLB_1,2007,SAMU,0
GOLB_1,2007,SCCA,0
GOLB_1,2007,STIN,0
GOLB_1,2007,TALE,0
GOLB_1,2007,UV,0
GOLB_2,2007,AMZO,0
GOLB_2,2007,AU,0
GOLB_2,2007,BF,0
GOLB_2,2007,BO,0
GOLB_2,2007,BR,0
GOLB_2,2007,BRA,0
GOLB_2,2007,CAL,0
GOLB_2,2007,CC,4.225
GOLB_2,2007,CF,0.875
GOLB_2,2007,CG,0
GOLB_2,2007,CO,0
GOLB_2,2007,COF,0
GOLB_2,2007,CP,0
GOLB_2,2007,CRYP,0
GOLB_2,2007,CYOS,1.694
GOLB_2,2007,CZ,0
GOLB_2,2007,DL,13.05
GOLB_2,2007,DP,0
GOLB_2,2007,DU,0
GOLB_2,2007,EA,0
GOLB_2,2007,EC,0
GOLB_2,2007,EGME,17.59175
GOLB_2,2007,ER,0
GOLB_2,2007,FB,0
GOLB_2,2007,FG,0
GOLB_2,2007,FR,0
GOLB_2,2007,FTHR,0
GOLB_2,2007,GR,0
GOLB_2,2007,GS,0
GOLB_2,2007,GYSP,0
GOLB_2,2007,HAGL,0
GOLB_2,2007,IR,0
GOLB_2,2007,LAFA,0
GOLB_2,2007,LI,0
GOLB_2,2007,LS,0
GOLB_2,2007,LX,0
GOLB_2,2007,NANDERSON,1.75
GOLB_2,2007,NEO,0
GOLB_2,2007,PHSE,0
GOLB_2,2007,PL,0
GOLB_2,2007,POLA,0
GOLB_2,2007,PRSP,0
GOLB_2,2007,PTCA,25.405
GOLB_2,2007,R,0
GOLB_2,2007,RAT,0.8375
GOLB_2,2007,SAFU,0
GOLB_2,2007,SAHO,0
GOLB_2,2007,SAMU,0
GOLB_2,2007,SCCA,0
GOLB_2,2007,STIN,0
GOLB_2,2007,TALE,0
GOLB_2,2007,UV,0
MOHK_1,2007,AMZO,0
MOHK_1,2007,AU,0
MOHK_1,2007,BF,0
MOHK_1,2007,BO,0
MOHK_1,2007,BR,0
MOHK_1,2007,BRA,0
MOHK_1,2007,CAL,0
MOHK_1,2007,CC,4.225
MOHK_1,2007,CF,0
MOHK_1,2007,CG,0
MOHK_1,2007,CO,0
MOHK_1,2007,COF,0
MOHK_1,2007,CP,0
MOHK_1,2007,CRYP,0
MOHK_1,2007,CYOS,18.634
MOHK_1,2007,CZ,0
MOHK_1,2007,DL,0
MOHK_1,2007,DP,0
MOHK_1,2007,DU,0
MOHK_1,2007,EA,0
MOHK_1,2007,EC,0.825
MOHK_1,2007,EGME,0
MOHK_1,2007,ER,0
MOHK_1,2007,FB,0
MOHK_1,2007,FG,0
MOHK_1,2007,FR,0
MOHK_1,2007,FTHR,0
MOHK_1,2007,GR,2.8125
MOHK_1,2007,GS,0
MOHK_1,2007,GYSP,0
MOHK_1,2007,HAGL,0
MOHK_1,2007,IR,0
MOHK_1,2007,LAFA,0
MOHK_1,2007,LI,0
MOHK_1,2007,LS,0
MOHK_1,2007,LX,0
MOHK_1,2007,NANDERSON,0
MOHK_1,2007,NEO,0
MOHK_1,2007,PHSE,0
MOHK_1,2007,PL,0
MOHK_1,2007,POLA,0
MOHK_1,2007,PRSP,0
MOHK_1,2007,PTCA,271.673
MOHK_1,2007,R,4.575
MOHK_1,2007,RAT,0
MOHK_1,2007,SAFU,0
MOHK_1,2007,SAHO,0
MOHK_1,2007,SAMU,0
MOHK_1,2007,SCCA,0
MOHK_1,2007,STIN,0
MOHK_1,2007,TALE,0
MOHK_1,2007,UV,0
MOHK_2,2007,AMZO,0
MOHK_2,2007,AU,0
MOHK_2,2007,BF,0
MOHK_2,2007,BO,0
MOHK_2,2007,BR,3.1
MOHK_2,2007,BRA,0
MOHK_2,2007,CAL,0
MOHK_2,2007,CC,8.45
MOHK_2,2007,CF,0
MOHK_2,2007,CG,0
MOHK_2,2007,CO,0
MOHK_2,2007,COF,0
MOHK_2,2007,CP,0
MOHK_2,2007,CRYP,0
MOHK_2,2007,CYOS,19.5026666666667
MOHK_2,2007,CZ,0
MOHK_2,2007,DL,0
MOHK_2,2007,DP,0
MOHK_2,2007,DU,0
MOHK_2,2007,EA,0
MOHK_2,2007,EC,0.4125
MOHK_2,2007,EGME,1.59925
MOHK_2,2007,ER,0
MOHK_2,2007,FB,0
MOHK_2,2007,FG,0
MOHK_2,2007,FR,1
MOHK_2,2007,FTHR,0
MOHK_2,2007,GR,0
MOHK_2,2007,GS,0
MOHK_2,2007,GYSP,0
MOHK_2,2007,HAGL,0
MOHK_2,2007,IR,0
MOHK_2,2007,LAFA,0
MOHK_2,2007,LI,0
MOHK_2,2007,LS,0
MOHK_2,2007,LX,0
MOHK_2,2007,NANDERSON,0
MOHK_2,2007,NEO,0
MOHK_2,2007,PHSE,0
MOHK_2,2007,PL,0
MOHK_2,2007,POLA,0
MOHK_2,2007,PRSP,0
MOHK_2,2007,PTCA,182.83575
MOHK_2,2007,R,6.1
MOHK_2,2007,RAT,0
MOHK_2,2007,SAFU,0
MOHK_2,2007,SAHO,0
MOHK_2,2007,SAMU,0
MOHK_2,2007,SCCA,0
MOHK_2,2007,STIN,0
MOHK_2,2007,TALE,0
MOHK_2,2007,UV,0
AQUE_1,2007,AMZO,0
AQUE_1,2007,AU,0
AQUE_1,2007,BF,0
AQUE_1,2007,BO,0
AQUE_1,2007,BR,0
AQUE_1,2007,BRA,0
AQUE_1,2007,CAL,0
AQUE_1,2007,CC,0
AQUE_1,2007,CF,0
AQUE_1,2007,CG,0
AQUE_1,2007,CO,0
AQUE_1,2007,COF,0
AQUE_1,2007,CP,0
AQUE_1,2007,CRYP,0
AQUE_1,2007,CYOS,0
AQUE_1,2007,CZ,0
AQUE_1,2007,DL,0
AQUE_1,2007,DP,0
AQUE_1,2007,DU,0
AQUE_1,2007,EA,0
AQUE_1,2007,EC,1.2375
AQUE_1,2007,EGME,0
AQUE_1,2007,ER,0
AQUE_1,2007,FB,0
AQUE_1,2007,FG,0
AQUE_1,2007,FR,0
AQUE_1,2007,FTHR,0
AQUE_1,2007,GR,0
AQUE_1,2007,GS,2.8125
AQUE_1,2007,GYSP,0
AQUE_1,2007,HAGL,0
AQUE_1,2007,IR,0
AQUE_1,2007,LAFA,0
AQUE_1,2007,LI,0
AQUE_1,2007,LS,0
AQUE_1,2007,LX,0
AQUE_1,2007,NANDERSON,0
AQUE_1,2007,NEO,0
AQUE_1,2007,PHSE,0
AQUE_1,2007,PL,0
AQUE_1,2007,POLA,0
AQUE_1,2007,PRSP,0
AQUE_1,2007,PTCA,67.83325
AQUE_1,2007,R,6.1
AQUE_1,2007,RAT,5.025
AQUE_1,2007,SAFU,0
AQUE_1,2007,SAHO,0
AQUE_1,2007,SAMU,0
AQUE_1,2007,SCCA,0
AQUE_1,2007,STIN,0
AQUE_1,2007,TALE,0
AQUE_1,2007,UV,0
AQUE_2,2007,AMZO,0
AQUE_2,2007,AU,0
AQUE_2,2007,BF,0
AQUE_2,2007,BO,2.525
AQUE_2,2007,BR,0
AQUE_2,2007,BRA,0
AQUE_2,2007,CAL,0
AQUE_2,2007,CC,2.1125
AQUE_2,2007,CF,0
AQUE_2,2007,CG,0
AQUE_2,2007,CO,0
AQUE_2,2007,COF,0
AQUE_2,2007,CP,0
AQUE_2,2007,CRYP,0
AQUE_2,2007,CYOS,0.21175
AQUE_2,2007,CZ,0
AQUE_2,2007,DL,0
AQUE_2,2007,DP,0
AQUE_2,2007,DU,0
AQUE_2,2007,EA,0
AQUE_2,2007,EC,0.4125
AQUE_2,2007,EGME,0
AQUE_2,2007,ER,0
AQUE_2,2007,FB,0
AQUE_2,2007,FG,0
AQUE_2,2007,FR,0
AQUE_2,2007,FTHR,0
AQUE_2,2007,GR,0
AQUE_2,2007,GS,0
AQUE_2,2007,GYSP,0
AQUE_2,2007,HAGL,0
AQUE_2,2007,IR,0
AQUE_2,2007,LAFA,0
AQUE_2,2007,LI,0
AQUE_2,2007,LS,0
AQUE_2,2007,LX,0
AQUE_2,2007,NANDERSON,0
AQUE_2,2007,NEO,0
AQUE_2,2007,PHSE,0
AQUE_2,2007,PL,0
AQUE_2,2007,POLA,0
AQUE_2,2007,PRSP,0
AQUE_2,2007,PTCA,38.742625
AQUE_2,2007,R,1.525
AQUE_2,2007,RAT,0
AQUE_2,2007,SAFU,0
AQUE_2,2007,SAHO,0
AQUE_2,2007,SAMU,0
AQUE_2,2007,SCCA,0
AQUE_2,2007,STIN,0
AQUE_2,2007,TALE,0
AQUE_2,2007,UV,0
AQUE_3,2007,AMZO,0
AQUE_3,2007,AU,0
AQUE_3,2007,BF,4.85
AQUE_3,2007,BO,0
AQUE_3,2007,BR,6.2
AQUE_3,2007,BRA,0
AQUE_3,2007,CAL,0
AQUE_3,2007,CC,4.225
AQUE_3,2007,CF,0
AQUE_3,2007,CG,0
AQUE_3,2007,CO,0
AQUE_3,2007,COF,0
AQUE_3,2007,CP,0
AQUE_3,2007,CRYP,4.85
AQUE_3,2007,CYOS,0.63525
AQUE_3,2007,CZ,0
AQUE_3,2007,DL,3.2625
AQUE_3,2007,DP,0
AQUE_3,2007,DU,0
AQUE_3,2007,EA,0
AQUE_3,2007,EC,0
AQUE_3,2007,EGME,0
AQUE_3,2007,ER,0
AQUE_3,2007,FB,0
AQUE_3,2007,FG,0
AQUE_3,2007,FR,0
AQUE_3,2007,FTHR,0
AQUE_3,2007,GR,0
AQUE_3,2007,GS,0
AQUE_3,2007,GYSP,0
AQUE_3,2007,HAGL,0
AQUE_3,2007,IR,0
AQUE_3,2007,LAFA,0
AQUE_3,2007,LI,0
AQUE_3,2007,LS,0
AQUE_3,2007,LX,0
AQUE_3,2007,NANDERSON,0
AQUE_3,2007,NEO,0
AQUE_3,2007,PHSE,0
AQUE_3,2007,PL,0
AQUE_3,2007,POLA,0
AQUE_3,2007,PRSP,0
AQUE_3,2007,PTCA,27.9455
AQUE_3,2007,R,0
AQUE_3,2007,RAT,0
AQUE_3,2007,SAFU,0
AQUE_3,2007,SAHO,0
AQUE_3,2007,SAMU,0
AQUE_3,2007,SCCA,0
AQUE_3,2007,STIN,0
AQUE_3,2007,TALE,0
AQUE_3,2007,UV,0
AQUE_4,2007,AMZO,0
AQUE_4,2007,AU,0
AQUE_4,2007,BF,0
AQUE_4,2007,BO,2.525
AQUE_4,2007,BR,0
AQUE_4,2007,BRA,3.05
AQUE_4,2007,CAL,0
AQUE_4,2007,CC,14.7875
AQUE_4,2007,CF,0
AQUE_4,2007,CG,0
AQUE_4,2007,CO,13.3125
AQUE_4,2007,COF,0
AQUE_4,2007,CP,0
AQUE_4,2007,CRYP,0
AQUE_4,2007,CYOS,1.29216666666667
AQUE_4,2007,CZ,0
AQUE_4,2007,DL,0
AQUE_4,2007,DP,0
AQUE_4,2007,DU,0
AQUE_4,2007,EA,0
AQUE_4,2007,EC,0.4125
AQUE_4,2007,EGME,0
AQUE_4,2007,ER,0
AQUE_4,2007,FB,0
AQUE_4,2007,FG,0
AQUE_4,2007,FR,1
AQUE_4,2007,FTHR,0
AQUE_4,2007,GR,0
AQUE_4,2007,GS,5.625
AQUE_4,2007,GYSP,0
AQUE_4,2007,HAGL,0
AQUE_4,2007,IR,0
AQUE_4,2007,LAFA,0
AQUE_4,2007,LI,0
AQUE_4,2007,LS,0
AQUE_4,2007,LX,0
AQUE_4,2007,NANDERSON,0
AQUE_4,2007,NEO,0
AQUE_4,2007,PHSE,0
AQUE_4,2007,PL,0
AQUE_4,2007,POLA,0
AQUE_4,2007,PRSP,0
AQUE_4,2007,PTCA,51.445125
AQUE_4,2007,R,9.15
AQUE_4,2007,RAT,0
AQUE_4,2007,SAFU,0
AQUE_4,2007,SAHO,0
AQUE_4,2007,SAMU,0
AQUE_4,2007,SCCA,0
AQUE_4,2007,STIN,0
AQUE_4,2007,TALE,0
AQUE_4,2007,UV,0
AQUE_5,2007,AMZO,0
AQUE_5,2007,AU,0
AQUE_5,2007,BF,0
AQUE_5,2007,BO,0
AQUE_5,2007,BR,0
AQUE_5,2007,BRA,0
AQUE_5,2007,CAL,0
AQUE_5,2007,CC,0
AQUE_5,2007,CF,0
AQUE_5,2007,CG,0
AQUE_5,2007,CO,0
AQUE_5,2007,COF,0
AQUE_5,2007,CP,0
AQUE_5,2007,CRYP,0
AQUE_5,2007,CYOS,0
AQUE_5,2007,CZ,0
AQUE_5,2007,DL,0
AQUE_5,2007,DP,0
AQUE_5,2007,DU,0
AQUE_5,2007,EA,0
AQUE_5,2007,EC,0.4125
AQUE_5,2007,EGME,0
AQUE_5,2007,ER,0
AQUE_5,2007,FB,0
AQUE_5,2007,FG,0
AQUE_5,2007,FR,0
AQUE_5,2007,FTHR,0
AQUE_5,2007,GR,0
AQUE_5,2007,GS,0
AQUE_5,2007,GYSP,0
AQUE_5,2007,HAGL,0
AQUE_5,2007,IR,0
AQUE_5,2007,LAFA,0
AQUE_5,2007,LI,0
AQUE_5,2007,LS,0
AQUE_5,2007,LX,0
AQUE_5,2007,NANDERSON,0
AQUE_5,2007,NEO,0
AQUE_5,2007,PHSE,0
AQUE_5,2007,PL,0
AQUE_5,2007,POLA,0
AQUE_5,2007,PRSP,0
AQUE_5,2007,PTCA,0
AQUE_5,2007,R,7.625
AQUE_5,2007,RAT,0
AQUE_5,2007,SAFU,0
AQUE_5,2007,SAHO,0
AQUE_5,2007,SAMU,0
AQUE_5,2007,SCCA,0
AQUE_5,2007,STIN,0
AQUE_5,2007,TALE,0
AQUE_5,2007,UV,0
CARP_1,2007,AMZO,0
CARP_1,2007,AU,0
CARP_1,2007,BF,0
CARP_1,2007,BO,0
CARP_1,2007,BR,0
CARP_1,2007,BRA,0
CARP_1,2007,CAL,0
CARP_1,2007,CC,31.6875
CARP_1,2007,CF,0
CARP_1,2007,CG,0
CARP_1,2007,CO,13.3125
CARP_1,2007,COF,0
CARP_1,2007,CP,0
CARP_1,2007,CRYP,9.7
CARP_1,2007,CYOS,0
CARP_1,2007,CZ,0
CARP_1,2007,DL,3.2625
CARP_1,2007,DP,0
CARP_1,2007,DU,0
CARP_1,2007,EA,0
CARP_1,2007,EC,1.2375
CARP_1,2007,EGME,0.0616666666666667
CARP_1,2007,ER,0
CARP_1,2007,FB,0
CARP_1,2007,FG,0
CARP_1,2007,FR,0
CARP_1,2007,FTHR,0
CARP_1,2007,GR,95.625
CARP_1,2007,GS,0
CARP_1,2007,GYSP,0
CARP_1,2007,HAGL,0
CARP_1,2007,IR,0
CARP_1,2007,LAFA,0
CARP_1,2007,LI,0
CARP_1,2007,LS,2.45
CARP_1,2007,LX,0
CARP_1,2007,NANDERSON,0
CARP_1,2007,NEO,0
CARP_1,2007,PHSE,0
CARP_1,2007,PL,0
CARP_1,2007,POLA,0
CARP_1,2007,PRSP,0
CARP_1,2007,PTCA,2.5405
CARP_1,2007,R,25.925
CARP_1,2007,RAT,3.35
CARP_1,2007,SAFU,0
CARP_1,2007,SAHO,0
CARP_1,2007,SAMU,0
CARP_1,2007,SCCA,0
CARP_1,2007,STIN,0
CARP_1,2007,TALE,0
CARP_1,2007,UV,0
CARP_2,2007,AMZO,0
CARP_2,2007,AU,0
CARP_2,2007,BF,0
CARP_2,2007,BO,0
CARP_2,2007,BR,7.75
CARP_2,2007,BRA,0
CARP_2,2007,CAL,0
CARP_2,2007,CC,2.1125
CARP_2,2007,CF,0
