SITE_ID,DATE,SP_CODE,VALUE
MOHK,2004,EGME,2.398875
MOHK,2004,ER,0
MOHK,2004,FASP,0
MOHK,2004,FB,0
MOHK,2004,FG,0
MOHK,2004,FR,0
MOHK,2004,FTHR,0
MOHK,2004,GR,0
MOHK,2004,GS,8.4375
MOHK,2004,GYSP,0
MOHK,2004,HAGL,0
MOHK,2004,IR,0
MOHK,2004,LAFA,0.235375
MOHK,2004,LI,0
MOHK,2004,LS,0
MOHK,2004,LX,0
MOHK,2004,NANDERSON,0
MOHK,2004,NEO,0
MOHK,2004,PHSE,0
MOHK,2004,PL,0
MOHK,2004,POLA,0
MOHK,2004,PRSP,0
MOHK,2004,PTCA,25.014312500000003
MOHK,2004,R,39.65
MOHK,2004,RAT,5.44375
MOHK,2004,SAFU,0
MOHK,2004,SAHO,0
MOHK,2004,SAMU,0
MOHK,2004,SCCA,2.8125
MOHK,2004,STIN,0
MOHK,2004,TALE,0
MOHK,2004,UV,0
NAPL,2004,AMZO,0
NAPL,2004,AU,0
NAPL,2004,BF,5.45625
NAPL,2004,BO,0.315625
NAPL,2004,BR,2.13125
NAPL,2004,BRA,0
NAPL,2004,CAL,0
NAPL,2004,CC,9.7703125
NAPL,2004,CF,0
NAPL,2004,CG,0
NAPL,2004,CO,0.3328125
NAPL,2004,COF,0
NAPL,2004,CP,0
NAPL,2004,CRYP,0
NAPL,2004,CYOS,2.6658333333333335
NAPL,2004,CZ,0
NAPL,2004,DL,0
NAPL,2004,DP,0.16875
NAPL,2004,DU,0
NAPL,2004,EA,0
NAPL,2004,EC,4.6921875
NAPL,2004,EGME,0
NAPL,2004,ER,0
NAPL,2004,FASP,0
NAPL,2004,FB,0
NAPL,2004,FG,0
NAPL,2004,FR,0.375
NAPL,2004,FTHR,0
NAPL,2004,GR,0.703125
NAPL,2004,GS,0.703125
NAPL,2004,GYSP,0
NAPL,2004,HAGL,0
NAPL,2004,IR,0
NAPL,2004,LAFA,0.14102083333333376
NAPL,2004,LI,0
NAPL,2004,LS,0.30625
NAPL,2004,LX,0
NAPL,2004,NANDERSON,0
NAPL,2004,NEO,0
NAPL,2004,PHSE,0
NAPL,2004,PL,0
NAPL,2004,POLA,0
NAPL,2004,PRSP,0
NAPL,2004,PTCA,55.572578125
NAPL,2004,R,9.9125
NAPL,2004,RAT,9.1078125
NAPL,2004,SAFU,0
NAPL,2004,SAHO,0
NAPL,2004,SAMU,0
NAPL,2004,SCCA,1.40625
NAPL,2004,STIN,0
NAPL,2004,TALE,0
NAPL,2004,UV,0
SCDI,2004,AMZO,0
SCDI,2004,AU,0
SCDI,2004,BF,0
SCDI,2004,BO,0
SCDI,2004,BR,0
SCDI,2004,BRA,1.525
SCDI,2004,CAL,0
SCDI,2004,CC,5.28125
SCDI,2004,CF,0
SCDI,2004,CG,0
SCDI,2004,CO,1.33125
SCDI,2004,COF,4.21875
SCDI,2004,CP,0
SCDI,2004,CRYP,0
SCDI,2004,CYOS,0
SCDI,2004,CZ,0
SCDI,2004,DL,9.7875
SCDI,2004,DP,0
SCDI,2004,DU,0
SCDI,2004,EA,45.75989583333335
SCDI,2004,EC,4.74375
SCDI,2004,EGME,0.799625
SCDI,2004,ER,0.20625
SCDI,2004,FASP,0
SCDI,2004,FB,0.20625
SCDI,2004,FG,0
SCDI,2004,FR,0
SCDI,2004,FTHR,0
SCDI,2004,GR,2.8125
SCDI,2004,GS,0
SCDI,2004,GYSP,0
SCDI,2004,HAGL,0
SCDI,2004,IR,0
SCDI,2004,LAFA,0
SCDI,2004,LI,0
SCDI,2004,LS,6.125
SCDI,2004,LX,0
SCDI,2004,NANDERSON,0
SCDI,2004,NEO,0
SCDI,2004,PHSE,0
SCDI,2004,PL,0
SCDI,2004,POLA,0
SCDI,2004,PRSP,0
SCDI,2004,PTCA,0
SCDI,2004,R,25.924999999999997
SCDI,2004,RAT,18.425
SCDI,2004,SAFU,0
SCDI,2004,SAHO,0
