radius,layer,mean,sd,min,max,site,subsite,lat,lon,area_ha
100,17,284.43806511163,1.8972894453505,269.738,292.03333333333,NTL,crystal_lake,46.003,-89.612,37.5
150,1,285.45517884408,2.7232748776478,264.56,293.66148148148,NTL,crystal_lake,46.003,-89.612,37.5
150,2,284.47647377849,2.3552947732408,266.89333333333,294.879,NTL,crystal_lake,46.003,-89.612,37.5
150,3,284.25648572495,2.5951237776713,259.4,293.51857142857,NTL,crystal_lake,46.003,-89.612,37.5
150,4,284.24581252917,2.6194631298914,262.66,293.09517241379,NTL,crystal_lake,46.003,-89.612,37.5
150,5,286.33015684276,3.1949354032176,261.09,296.6992,NTL,crystal_lake,46.003,-89.612,37.5
150,6,286.15706420226,2.7333504329238,267.54,296.126,NTL,crystal_lake,46.003,-89.612,37.5
150,7,285.56922719142,2.9950346539981,259.64,295.81428571429,NTL,crystal_lake,46.003,-89.612,37.5
150,8,284.87898708916,2.9953250819029,252.44,294.62769230769,NTL,crystal_lake,46.003,-89.612,37.5
150,9,284.25120057961,2.661751266772,259.22,294.73052631579,NTL,crystal_lake,46.003,-89.612,37.5
150,10,286.38053057566,2.8129212736081,265.01,295.066,NTL,crystal_lake,46.003,-89.612,37.5
150,11,285.02640366239,2.7513330248543,265.16,293.98533333333,NTL,crystal_lake,46.003,-89.612,37.5
150,12,286.42474204755,2.6118639138566,265.044,295.55615384615,NTL,crystal_lake,46.003,-89.612,37.5
150,13,283.67672629552,2.6281553843179,263.264,293.2688,NTL,crystal_lake,46.003,-89.612,37.5
150,14,283.32848839618,2.9371301847963,259.1,294.0184,NTL,crystal_lake,46.003,-89.612,37.5
150,15,285.39315720714,2.8160859158896,260.3,295.40545454545,NTL,crystal_lake,46.003,-89.612,37.5
150,16,285.8817635534,2.5324579965011,261.70666666667,294.27272727273,NTL,crystal_lake,46.003,-89.612,37.5
150,17,284.56953749355,2.5257827043303,263.73333333333,292.434,NTL,crystal_lake,46.003,-89.612,37.5
200,1,285.32494083603,3.5545782115499,263.58,294.68413793103,NTL,crystal_lake,46.003,-89.612,37.5
200,2,284.32184512748,3.0746577613975,266.89333333333,294.879,NTL,crystal_lake,46.003,-89.612,37.5
200,3,284.15526850041,3.3397285648437,259.4,295.9224,NTL,crystal_lake,46.003,-89.612,37.5
200,4,284.12913078225,3.3004894118099,259.38,293.952,NTL,crystal_lake,46.003,-89.612,37.5
200,5,286.07060123304,3.8802348361448,261.09,299.16714285714,NTL,crystal_lake,46.003,-89.612,37.5
200,6,286.01506081646,3.4378348195952,262.64,296.126,NTL,crystal_lake,46.003,-89.612,37.5
200,7,285.32103058308,3.7968702030265,259.64,298.0272,NTL,crystal_lake,46.003,-89.612,37.5
200,8,284.73434191732,3.6799724563548,252.44,295.72275862069,NTL,crystal_lake,46.003,-89.612,37.5
200,9,284.35484213865,3.4664239808215,254.78,294.73052631579,NTL,crystal_lake,46.003,-89.612,37.5
200,10,286.17990556615,3.6251722115116,262.28,297.4,NTL,crystal_lake,46.003,-89.612,37.5
200,11,284.92980731746,3.4406774395204,265.16,294.79625,NTL,crystal_lake,46.003,-89.612,37.5
200,12,286.28281536553,3.3368929698571,261.1,296.25764705882,NTL,crystal_lake,46.003,-89.612,37.5
200,13,283.58464334008,3.2125519719956,261.236,296.203,NTL,crystal_lake,46.003,-89.612,37.5
200,14,283.14628448374,3.5885151135755,257.236,295.9848,NTL,crystal_lake,46.003,-89.612,37.5
200,15,285.16628015412,3.5877638394218,259.35,295.40545454545,NTL,crystal_lake,46.003,-89.612,37.5
200,16,285.74338905972,3.2500626583266,255.81,296.74818181818,NTL,crystal_lake,46.003,-89.612,37.5
200,17,284.47141374894,3.1529816480464,261.04,295.20357142857,NTL,crystal_lake,46.003,-89.612,37.5
300,1,285.32847081337,4.0038228697752,262.52,294.79846153846,NTL,crystal_lake,46.003,-89.612,37.5
300,2,284.20395835858,3.3664815685441,263.18333333333,299.98,NTL,crystal_lake,46.003,-89.612,37.5
300,3,284.08166493436,3.8303822608431,255.72,297.9625,NTL,crystal_lake,46.003,-89.612,37.5
300,4,283.9721596111,3.6354479655275,253.58,301.85,NTL,crystal_lake,46.003,-89.612,37.5
300,5,286.11302935234,4.1690231807104,258.005,299.16714285714,NTL,crystal_lake,46.003,-89.612,37.5
300,6,285.75254058982,3.7164119752234,262.64,299.12,NTL,crystal_lake,46.003,-89.612,37.5
300,7,285.26147045797,4.2665451703148,259.64,304.62,NTL,crystal_lake,46.003,-89.612,37.5
300,8,284.56161091431,4.0971771510125,252.44,296.27777777778,NTL,crystal_lake,46.003,-89.612,37.5
300,9,284.38272010398,4.0290322378826,254.24,297.90285714286,NTL,crystal_lake,46.003,-89.612,37.5
300,10,286.22417912295,3.9819141353898,259.38,297.4,NTL,crystal_lake,46.003,-89.612,37.5
300,11,285.00351333421,3.7441510787213,261.65333333333,294.79625,NTL,crystal_lake,46.003,-89.612,37.5
300,12,286.12660664306,3.655160586784,259.98,296.3496,NTL,crystal_lake,46.003,-89.612,37.5
300,13,283.53747370393,3.4970705535359,257.94,296.396,NTL,crystal_lake,46.003,-89.612,37.5
300,14,282.87978898496,4.079963275166,256.93,295.9848,NTL,crystal_lake,46.003,-89.612,37.5
300,15,284.91609531251,4.16239527776,250.85333333333,302.71,NTL,crystal_lake,46.003,-89.612,37.5
300,16,285.81915648338,3.6042496761692,255.81,300.22,NTL,crystal_lake,46.003,-89.612,37.5
300,17,284.36997541514,3.5760847043155,255,295.20357142857,NTL,crystal_lake,46.003,-89.612,37.5
400,1,285.60835006251,4.1849927287518,262.52,301.71333333333,NTL,crystal_lake,46.003,-89.612,37.5
400,2,284.38867010969,3.5454719309269,260.1,305.61,NTL,crystal_lake,46.003,-89.612,37.5
400,3,284.38290297491,4.0816109987116,255.72,298.78,NTL,crystal_lake,46.003,-89.612,37.5
400,4,284.16100468993,3.7686985425222,253.58,303.47333333333,NTL,crystal_lake,46.003,-89.612,37.5
400,5,286.43334765175,4.3593113106449,258.005,299.16714285714,NTL,crystal_lake,46.003,-89.612,37.5
400,6,285.81287303336,3.7495191042193,262.52,305.22,NTL,crystal_lake,46.003,-89.612,37.5
400,7,285.46937672281,4.4609452148738,259.28,304.62,NTL,crystal_lake,46.003,-89.612,37.5
400,8,284.82615277802,4.3748924616313,252.44,298.21,NTL,crystal_lake,46.003,-89.612,37.5
400,9,284.56851882519,4.2284921776103,254.24,302.35,NTL,crystal_lake,46.003,-89.612,37.5
400,10,286.4363046202,4.1552755602163,257.34,298.07666666667,NTL,crystal_lake,46.003,-89.612,37.5
400,11,285.24747559177,3.8225280108937,260.34,299.06,NTL,crystal_lake,46.003,-89.612,37.5
400,12,286.22076580321,3.8531376959131,259.98,304.2,NTL,crystal_lake,46.003,-89.612,37.5
400,13,283.80836889188,3.695823397527,257.94,300.3,NTL,crystal_lake,46.003,-89.612,37.5
400,14,283.00927820962,4.1812324840337,255.54,295.9848,NTL,crystal_lake,46.003,-89.612,37.5
400,15,285.05219646361,4.3449644332691,250.85333333333,305.74,NTL,crystal_lake,46.003,-89.612,37.5
400,16,286.04010664617,3.7910955024108,255.64,304.04,NTL,crystal_lake,46.003,-89.612,37.5
400,17,284.55616359194,3.7923770916662,255,303.86,NTL,crystal_lake,46.003,-89.612,37.5
500,1,285.80487228156,4.374436169365,261.26,304.7,NTL,crystal_lake,46.003,-89.612,37.5
500,2,284.6259754522,3.8434730046228,259.26,305.61,NTL,crystal_lake,46.003,-89.612,37.5
500,3,284.74649880051,4.2686884786239,255.72,304.04,NTL,crystal_lake,46.003,-89.612,37.5
500,4,284.35644429553,4.1114321248083,253.58,304.24,NTL,crystal_lake,46.003,-89.612,37.5
500,5,286.73330096754,4.6852850800973,258.005,304.96,NTL,crystal_lake,46.003,-89.612,37.5
500,6,285.93373505443,3.8281943309989,262.52,308.12,NTL,crystal_lake,46.003,-89.612,37.5
500,7,285.6564338456,4.727350288968,259.28,304.62,NTL,crystal_lake,46.003,-89.612,37.5
500,8,285.01904679649,4.5471374361275,252.44,301.52,NTL,crystal_lake,46.003,-89.612,37.5
500,9,284.67607617367,4.4525305699887,253.1,302.35,NTL,crystal_lake,46.003,-89.612,37.5
500,10,286.65101212512,4.4520651691323,247.92,303.86,NTL,crystal_lake,46.003,-89.612,37.5
500,11,285.4943147151,3.953396010711,256.5,307.88,NTL,crystal_lake,46.003,-89.612,37.5
500,12,286.34201341502,4.0910684712344,259.98,309.04,NTL,crystal_lake,46.003,-89.612,37.5
500,13,284.08960773098,3.964596048997,257.84,302.54,NTL,crystal_lake,46.003,-89.612,37.5
500,14,283.17718841898,4.3622849020022,247.8,306.14,NTL,crystal_lake,46.003,-89.612,37.5
500,15,285.1683362407,4.5391132739865,250.85333333333,306.66,NTL,crystal_lake,46.003,-89.612,37.5
500,16,286.14836451638,4.1095951515285,255.64,305.5,NTL,crystal_lake,46.003,-89.612,37.5
500,17,284.79340478072,4.0517622114486,253.34,310.4,NTL,crystal_lake,46.003,-89.612,37.5
5,1,284.03574244625,0.98364771884575,282.009,286.44848484848,NTL,big_muskellunge_lake,46.021,-89.612,363.4
5,2,283.05839207857,0.93486016799921,281.6545,285.90866666667,NTL,big_muskellunge_lake,46.021,-89.612,363.4
5,3,282.4323390928,1.2530431996712,280.63822222222,286.54625,NTL,big_muskellunge_lake,46.021,-89.612,363.4
5,4,282.23445523401,1.4544317384091,279.58930232558,286.43870967742,NTL,big_muskellunge_lake,46.021,-89.612,363.4
5,5,284.76044414958,1.46388065603,281.7755,288.50137931034,NTL,big_muskellunge_lake,46.021,-89.612,363.4
5,6,284.59272727638,1.1429747781445,282.32238095238,288.06068965517,NTL,big_muskellunge_lake,46.021,-89.612,363.4
5,7,285.08862450784,1.3676800300906,282.4465,288.71862068966,NTL,big_muskellunge_lake,46.021,-89.612,363.4
5,8,283.24304330115,1.9635842011033,279.33813953488,286.93666666667,NTL,big_muskellunge_lake,46.021,-89.612,363.4
5,9,282.6926015051,1.5951213826532,279.87377777778,286.021875,NTL,big_muskellunge_lake,46.021,-89.612,363.4
5,10,285.55608624692,1.056998181857,283.50047619048,289.94625,NTL,big_muskellunge_lake,46.021,-89.612,363.4
5,11,283.60695053332,1.0954302748046,281.29954545455,286.97548387097,NTL,big_muskellunge_lake,46.021,-89.612,363.4
5,12,284.84127851256,0.87557722393233,283.27333333333,287.15028571429,NTL,big_muskellunge_lake,46.021,-89.612,363.4
5,13,282.66684536624,1.3351143174323,279.7995,285.950625,NTL,big_muskellunge_lake,46.021,-89.612,363.4
5,14,283.19495854806,1.7398610896965,279.1635,287.12642857143,NTL,big_muskellunge_lake,46.021,-89.612,363.4
5,15,284.34324305423,1.2277218294297,281.55860465116,288.05939393939,NTL,big_muskellunge_lake,46.021,-89.612,363.4
5,16,285.16758191528,1.0259328640705,283.07170731707,288.67103448276,NTL,big_muskellunge_lake,46.021,-89.612,363.4
5,17,283.29591037089,1.3099040002934,281.323,287.16580645161,NTL,big_muskellunge_lake,46.021,-89.612,363.4
10,1,285.0360407493,1.5318618969887,282.009,289.55785714286,NTL,big_muskellunge_lake,46.021,-89.612,363.4
10,2,283.67919027076,1.1831379123273,281.55454545455,286.81529411765,NTL,big_muskellunge_lake,46.021,-89.612,363.4
10,3,283.00287836576,1.3717939731242,280.59377777778,288.57142857143,NTL,big_muskellunge_lake,46.021,-89.612,363.4
10,4,283.17199640753,1.6749553513818,279.58930232558,289.28896551724,NTL,big_muskellunge_lake,46.021,-89.612,363.4
10,5,286.03909582116,1.9879459461931,281.7755,291.56275862069,NTL,big_muskellunge_lake,46.021,-89.612,363.4
10,6,285.33728890963,1.3438170549493,282.32238095238,289.06551724138,NTL,big_muskellunge_lake,46.021,-89.612,363.4
10,7,285.37207104051,1.5883980123371,282.3780952381,289.93866666667,NTL,big_muskellunge_lake,46.021,-89.612,363.4
10,8,283.89719220026,2.0122905445267,279.33813953488,290.70296296296,NTL,big_muskellunge_lake,46.021,-89.612,363.4
10,9,282.91082466851,1.564505062391,279.71363636364,287.72545454545,NTL,big_muskellunge_lake,46.021,-89.612,363.4
10,10,285.89277699238,1.2656093334361,283.33761904762,289.94625,NTL,big_muskellunge_lake,46.021,-89.612,363.4
10,11,283.67444316047,1.1692810151497,281.29954545455,288.52846153846,NTL,big_muskellunge_lake,46.021,-89.612,363.4
10,12,285.13634928214,0.90730877364628,283.27333333333,288.13828571429,NTL,big_muskellunge_lake,46.021,-89.612,363.4
10,13,282.85724591157,1.5057128643862,278.34904761905,287.74428571429,NTL,big_muskellunge_lake,46.021,-89.612,363.4
10,14,283.4327511471,1.7765770666361,279.1635,289.3992,NTL,big_muskellunge_lake,46.021,-89.612,363.4
10,15,284.27250864523,1.3497959204084,281.55860465116,288.76875,NTL,big_muskellunge_lake,46.021,-89.612,363.4
10,16,285.1958270512,1.1983687710055,282.11720930233,289.385,NTL,big_muskellunge_lake,46.021,-89.612,363.4
10,17,283.32656397164,1.373959340344,281.01047619048,287.98466666667,NTL,big_muskellunge_lake,46.021,-89.612,363.4
20,1,285.36086005621,1.5951627227736,281.5985,290.56,NTL,big_muskellunge_lake,46.021,-89.612,363.4
20,2,284.09777149709,1.3276085191566,281.50904761905,289.63862068966,NTL,big_muskellunge_lake,46.021,-89.612,363.4
20,3,283.53291845967,1.5711982664672,280.54857142857,289.92413793103,NTL,big_muskellunge_lake,46.021,-89.612,363.4
20,4,283.39713640574,1.7745272075839,279.24818181818,289.58,NTL,big_muskellunge_lake,46.021,-89.612,363.4
20,5,286.46248597509,2.0185347241022,280.88684210526,292.62,NTL,big_muskellunge_lake,46.021,-89.612,363.4
20,6,285.73518543319,1.4607900165502,282.13714285714,290.75161290323,NTL,big_muskellunge_lake,46.021,-89.612,363.4
20,7,285.81547030475,1.7932206956597,281.60333333333,292.18896551724,NTL,big_muskellunge_lake,46.021,-89.612,363.4
20,8,284.42484445022,2.0891699257043,279.22139534884,290.70296296296,NTL,big_muskellunge_lake,46.021,-89.612,363.4
20,9,283.34439796954,1.8950014326686,278.88727272727,289.76533333333,NTL,big_muskellunge_lake,46.021,-89.612,363.4
20,10,286.16746796539,1.4980519376707,281.99860465116,291.543125,NTL,big_muskellunge_lake,46.021,-89.612,363.4
20,11,284.0972085896,1.5271649318813,280.69348837209,289.43225806452,NTL,big_muskellunge_lake,46.021,-89.612,363.4
20,12,285.18617133173,1.1798732776507,281.60651162791,290.36064516129,NTL,big_muskellunge_lake,46.021,-89.612,363.4
20,13,282.98409377053,1.642275993676,278.256,289.8328,NTL,big_muskellunge_lake,46.021,-89.612,363.4
20,14,283.78105543331,1.9222063159791,278.56102564103,290.01333333333,NTL,big_muskellunge_lake,46.021,-89.612,363.4
20,15,284.56715940199,1.5133008764225,281.03571428571,290.286,NTL,big_muskellunge_lake,46.021,-89.612,363.4
20,16,285.37374683777,1.4797782686571,281.99476190476,289.77806451613,NTL,big_muskellunge_lake,46.021,-89.612,363.4
20,17,283.65165385333,1.518565509734,280.26536585366,289.04965517241,NTL,big_muskellunge_lake,46.021,-89.612,363.4
30,1,285.49700574694,1.5835137240965,281.5985,290.56,NTL,big_muskellunge_lake,46.021,-89.612,363.4
30,2,284.2781530235,1.3234573423525,281.19090909091,289.63862068966,NTL,big_muskellunge_lake,46.021,-89.612,363.4
30,3,283.73210220836,1.4979317519131,280.53422222222,289.92413793103,NTL,big_muskellunge_lake,46.021,-89.612,363.4
30,4,283.57982300259,1.7840948274347,279.24818181818,289.70258064516,NTL,big_muskellunge_lake,46.021,-89.612,363.4
30,5,286.65670680315,2.0436822062384,280.88684210526,293.70444444444,NTL,big_muskellunge_lake,46.021,-89.612,363.4
30,6,285.9052109592,1.438187235487,282.13714285714,290.75161290323,NTL,big_muskellunge_lake,46.021,-89.612,363.4
30,7,285.9114821196,1.7524884792288,281.60333333333,292.18896551724,NTL,big_muskellunge_lake,46.021,-89.612,363.4
30,8,284.58108331228,2.0924804781821,279.22139534884,292.335,NTL,big_muskellunge_lake,46.021,-89.612,363.4
30,9,283.58767209371,1.9341381212402,278.88727272727,289.90551724138,NTL,big_muskellunge_lake,46.021,-89.612,363.4
30,10,286.32961934901,1.521320928482,281.99860465116,291.7025,NTL,big_muskellunge_lake,46.021,-89.612,363.4
30,11,284.24376643642,1.504949993316,280.69348837209,290.12866666667,NTL,big_muskellunge_lake,46.021,-89.612,363.4
30,12,285.3719047935,1.1823548860015,281.60651162791,290.36064516129,NTL,big_muskellunge_lake,46.021,-89.612,363.4
30,13,283.00895963691,1.6752288463713,278.256,289.8328,NTL,big_muskellunge_lake,46.021,-89.612,363.4
30,14,283.94974757231,1.9548364309889,278.56102564103,290.01333333333,NTL,big_muskellunge_lake,46.021,-89.612,363.4
30,15,284.6234647954,1.4888174450382,281.03571428571,290.50482758621,NTL,big_muskellunge_lake,46.021,-89.612,363.4
30,16,285.37751064528,1.4573734156094,281.99476190476,290.23677419355,NTL,big_muskellunge_lake,46.021,-89.612,363.4
30,17,283.68504301699,1.5092572701229,280.26536585366,289.04965517241,NTL,big_muskellunge_lake,46.021,-89.612,363.4
40,1,285.43841674894,1.6555821460387,281.0087804878,292.44074074074,NTL,big_muskellunge_lake,46.021,-89.612,363.4
40,2,284.27871195196,1.2993288672401,280.61069767442,289.63862068966,NTL,big_muskellunge_lake,46.021,-89.612,363.4
40,3,283.67407315128,1.4898691869863,280.11090909091,289.92413793103,NTL,big_muskellunge_lake,46.021,-89.612,363.4
40,4,283.67095001757,1.7832425671051,279.19377777778,289.70258064516,NTL,big_muskellunge_lake,46.021,-89.612,363.4
40,5,286.60036987785,2.0732023940199,280.88684210526,293.70444444444,NTL,big_muskellunge_lake,46.021,-89.612,363.4
40,6,285.89815814212,1.5086258859756,281.771,290.88666666667,NTL,big_muskellunge_lake,46.021,-89.612,363.4
40,7,285.76958232256,1.7611487881424,281.57476190476,292.33259259259,NTL,big_muskellunge_lake,46.021,-89.612,363.4
40,8,284.53325682014,2.2054749150527,279.22139534884,292.59333333333,NTL,big_muskellunge_lake,46.021,-89.612,363.4
40,9,283.48435933932,1.9258010137197,278.88727272727,289.90551724138,NTL,big_muskellunge_lake,46.021,-89.612,363.4
40,10,286.28322926067,1.5493901699053,281.99860465116,292.01548387097,NTL,big_muskellunge_lake,46.021,-89.612,363.4
40,11,284.25299762939,1.552474935407,280.23772727273,291.4275862069,NTL,big_muskellunge_lake,46.021,-89.612,363.4
40,12,285.54436556765,1.2055168212271,281.60651162791,290.36064516129,NTL,big_muskellunge_lake,46.021,-89.612,363.4
40,13,283.01065264004,1.6897880650571,278.256,289.8328,NTL,big_muskellunge_lake,46.021,-89.612,363.4
40,14,283.92209916112,2.0503836587565,278.2755,290.57416666667,NTL,big_muskellunge_lake,46.021,-89.612,363.4
40,15,284.68745832143,1.5053203798459,280.86363636364,290.69,NTL,big_muskellunge_lake,46.021,-89.612,363.4
40,16,285.33618867518,1.4362068901481,281.71727272727,291.204375,NTL,big_muskellunge_lake,46.021,-89.612,363.4
40,17,283.68376881803,1.5248666858802,280.13822222222,289.44,NTL,big_muskellunge_lake,46.021,-89.612,363.4
50,1,285.41748795395,1.679771140024,281.0087804878,292.44074074074,NTL,big_muskellunge_lake,46.021,-89.612,363.4
50,2,284.35952147656,1.2963908212886,280.61069767442,289.63862068966,NTL,big_muskellunge_lake,46.021,-89.612,363.4
50,3,283.74786535884,1.4521744681823,280.11090909091,290.25916666667,NTL,big_muskellunge_lake,46.021,-89.612,363.4
50,4,283.79076231781,1.7791771257788,279.19377777778,290.23096774194,NTL,big_muskellunge_lake,46.021,-89.612,363.4
50,5,286.55702522961,2.0390564521856,280.69681818182,293.70444444444,NTL,big_muskellunge_lake,46.021,-89.612,363.4
50,6,285.93571334012,1.5274908973855,281.771,291.20322580645,NTL,big_muskellunge_lake,46.021,-89.612,363.4
50,7,285.72574301676,1.7283014000864,281.57476190476,292.33259259259,NTL,big_muskellunge_lake,46.021,-89.612,363.4
50,8,284.56673362652,2.2006041766297,279.22139534884,292.59333333333,NTL,big_muskellunge_lake,46.021,-89.612,363.4
50,9,283.50187963721,1.8692614477094,278.78590909091,289.90551724138,NTL,big_muskellunge_lake,46.021,-89.612,363.4
50,10,286.34345848915,1.5785944696502,281.99860465116,292.56533333333,NTL,big_muskellunge_lake,46.021,-89.612,363.4
50,11,284.32446975516,1.6353590555852,280.23772727273,291.4275862069,NTL,big_muskellunge_lake,46.021,-89.612,363.4
50,12,285.80993955625,1.2900480739204,281.60651162791,292.38888888889,NTL,big_muskellunge_lake,46.021,-89.612,363.4
50,13,283.11489425214,1.7252858359017,278.256,289.8328,NTL,big_muskellunge_lake,46.021,-89.612,363.4
50,14,283.7529335763,2.052207262591,278.2755,291.205,NTL,big_muskellunge_lake,46.021,-89.612,363.4
50,15,284.85261760561,1.5943709472215,280.49045454545,290.69,NTL,big_muskellunge_lake,46.021,-89.612,363.4
50,16,285.36575482529,1.4466472023898,281.71727272727,291.56482758621,NTL,big_muskellunge_lake,46.021,-89.612,363.4
50,17,283.80306810089,1.5433664414675,280.13822222222,290.40060606061,NTL,big_muskellunge_lake,46.021,-89.612,363.4
75,1,285.62296903533,1.6853912773133,279.82,292.44074074074,NTL,big_muskellunge_lake,46.021,-89.612,363.4
75,2,284.63493069973,1.3972372200339,275.82,294.879,NTL,big_muskellunge_lake,46.021,-89.612,363.4
75,3,284.12297408011,1.5026149286684,277.72,292.31925925926,NTL,big_muskellunge_lake,46.021,-89.612,363.4
75,4,284.22686801679,1.7458603999703,266.50571428571,291.22344827586,NTL,big_muskellunge_lake,46.021,-89.612,363.4
75,5,286.73666038186,1.9908686434833,274.12444444444,294.71461538462,NTL,big_muskellunge_lake,46.021,-89.612,363.4
75,6,286.22864767115,1.5915951510863,279.50588235294,293.92923076923,NTL,big_muskellunge_lake,46.021,-89.612,363.4
75,7,285.92810063298,1.8020766943137,272.16285714286,294.58615384615,NTL,big_muskellunge_lake,46.021,-89.612,363.4
75,8,284.83792402965,2.2082057838203,275.475,294.0024,NTL,big_muskellunge_lake,46.021,-89.612,363.4
75,9,283.9431324905,1.9325980435845,264.788,294.73052631579,NTL,big_muskellunge_lake,46.021,-89.612,363.4
75,10,286.58476435314,1.573666573775,274.18666666667,292.66322580645,NTL,big_muskellunge_lake,46.021,-89.612,363.4
75,11,284.67871885896,1.7349740346949,277.28888888889,292.47615384615,NTL,big_muskellunge_lake,46.021,-89.612,363.4
75,12,286.41159306808,1.3541128966407,274.07,292.38888888889,NTL,big_muskellunge_lake,46.021,-89.612,363.4
75,13,283.59048060051,1.8830549971535,263.264,290.77230769231,NTL,big_muskellunge_lake,46.021,-89.612,363.4
75,14,283.74661141145,2.0822774677749,270.25384615385,291.28461538462,NTL,big_muskellunge_lake,46.021,-89.612,363.4
75,15,285.24927737434,1.7586894063616,266.40444444444,292.81933333333,NTL,big_muskellunge_lake,46.021,-89.612,363.4
75,16,285.7768749034,1.5817042594721,281.71727272727,294.27272727273,NTL,big_muskellunge_lake,46.021,-89.612,363.4
75,17,284.23114910162,1.6699083507951,272.51538461538,291.29133333333,NTL,big_muskellunge_lake,46.021,-89.612,363.4
100,1,285.57291120204,1.9926202390357,273.055,292.55933333333,NTL,big_muskellunge_lake,46.021,-89.612,363.4
100,2,284.52810602152,1.6983050860517,273.72444444444,294.879,NTL,big_muskellunge_lake,46.021,-89.612,363.4
100,3,284.18043731825,1.8082141605406,270.96,293.51857142857,NTL,big_muskellunge_lake,46.021,-89.612,363.4
100,4,284.2823200226,1.9863512104935,262.66,293.09517241379,NTL,big_muskellunge_lake,46.021,-89.612,363.4
100,5,286.59522984493,2.3972774008449,263.51333333333,295.15333333333,NTL,big_muskellunge_lake,46.021,-89.612,363.4
100,6,286.14103162226,1.9583771669698,267.76666666667,293.92923076923,NTL,big_muskellunge_lake,46.021,-89.612,363.4
100,7,285.77689248946,2.2118633125562,264.38,295.255,NTL,big_muskellunge_lake,46.021,-89.612,363.4
100,8,284.90224867492,2.3886264243202,265.15272727273,294.39230769231,NTL,big_muskellunge_lake,46.021,-89.612,363.4
100,9,284.00817553913,2.0601679241757,262.4,294.73052631579,NTL,big_muskellunge_lake,46.021,-89.612,363.4
100,10,286.50930669445,1.9741764566035,270.40666666667,294.10709677419,NTL,big_muskellunge_lake,46.021,-89.612,363.4
100,11,284.8012448945,1.9993797783185,274.216,293.98533333333,NTL,big_muskellunge_lake,46.021,-89.612,363.4
100,12,286.45527088925,1.8103218432098,265.044,293.098125,NTL,big_muskellunge_lake,46.021,-89.612,363.4
100,13,283.67142495718,2.1347916893713,263.264,292.40083333333,NTL,big_muskellunge_lake,46.021,-89.612,363.4
100,14,283.57694318973,2.3355275456567,264.084,291.7592,NTL,big_muskellunge_lake,46.021,-89.612,363.4
100,15,285.35850258857,2.0870396694319,266.40444444444,292.81933333333,NTL,big_muskellunge_lake,46.021,-89.612,363.4
100,16,285.82846116337,1.8633526617515,275.932,294.27272727273,NTL,big_muskellunge_lake,46.021,-89.612,363.4
100,17,284.39443953579,1.9235933140755,269.738,292.03333333333,NTL,big_muskellunge_lake,46.021,-89.612,363.4
150,1,285.40076004601,2.7496260957923,264.56,293.66148148148,NTL,big_muskellunge_lake,46.021,-89.612,363.4
150,2,284.43100621877,2.3833646832431,266.89333333333,294.879,NTL,big_muskellunge_lake,46.021,-89.612,363.4
150,3,284.20294062564,2.6175210814204,259.4,293.51857142857,NTL,big_muskellunge_lake,46.021,-89.612,363.4
150,4,284.19523426007,2.6418857490952,262.66,293.09517241379,NTL,big_muskellunge_lake,46.021,-89.612,363.4
150,5,286.26336883057,3.2161148177369,261.09,296.6992,NTL,big_muskellunge_lake,46.021,-89.612,363.4
150,6,286.09897792395,2.7505654682904,267.54,296.126,NTL,big_muskellunge_lake,46.021,-89.612,363.4
150,7,285.50849782987,3.0242054415332,259.64,295.81428571429,NTL,big_muskellunge_lake,46.021,-89.612,363.4
150,8,284.82108893346,3.0116322735706,252.44,294.62769230769,NTL,big_muskellunge_lake,46.021,-89.612,363.4
150,9,284.19574714121,2.6697020274879,259.22,294.73052631579,NTL,big_muskellunge_lake,46.021,-89.612,363.4
150,10,286.32470333729,2.8455447653529,265.01,295.066,NTL,big_muskellunge_lake,46.021,-89.612,363.4
150,11,284.97063433757,2.7688234502496,265.16,293.98533333333,NTL,big_muskellunge_lake,46.021,-89.612,363.4
150,12,286.36769480543,2.6365641094155,265.044,295.55615384615,NTL,big_muskellunge_lake,46.021,-89.612,363.4
150,13,283.63218051606,2.6424703154107,263.264,293.2688,NTL,big_muskellunge_lake,46.021,-89.612,363.4
150,14,283.28218468256,2.9617258584462,259.1,294.0184,NTL,big_muskellunge_lake,46.021,-89.612,363.4
150,15,285.33832883399,2.8454348758357,260.3,295.40545454545,NTL,big_muskellunge_lake,46.021,-89.612,363.4
150,16,285.83345369899,2.5514206280552,261.70666666667,294.27272727273,NTL,big_muskellunge_lake,46.021,-89.612,363.4
150,17,284.51943765576,2.542579675758,263.73333333333,292.434,NTL,big_muskellunge_lake,46.021,-89.612,363.4
200,1,285.28180170208,3.5619206358687,263.58,294.68413793103,NTL,big_muskellunge_lake,46.021,-89.612,363.4
200,2,284.2817285839,3.0811540733857,266.89333333333,294.879,NTL,big_muskellunge_lake,46.021,-89.612,363.4
200,3,284.11462946951,3.3449948021954,259.4,295.9224,NTL,big_muskellunge_lake,46.021,-89.612,363.4
200,4,284.08837846907,3.3079427845347,262.66,293.952,NTL,big_muskellunge_lake,46.021,-89.612,363.4
200,5,286.02639683282,3.8846352600751,261.09,299.16714285714,NTL,big_muskellunge_lake,46.021,-89.612,363.4
200,6,285.97509498717,3.4446096287678,262.64,296.126,NTL,big_muskellunge_lake,46.021,-89.612,363.4
